  0.5000000      0.9718964      0.8974298     -0.6715536    
  0.5500000      0.9641736      0.8850651     -0.6800289    
  0.6000000      0.9549426      0.8726166     -0.6840141    
  0.6500000      0.9462212      0.8616803     -0.6811177    
  0.7000000      0.9366631      0.8505999     -0.6762452    
  0.7500000      0.9323020      0.8427278     -0.6673588    
  0.8000000      0.9285408      0.8345628     -0.6570853    
  0.8500000      0.9273719      0.8270699     -0.6473212    
  0.9000000      0.9271998      0.8193328     -0.6375077    
  0.9500000      0.9271744      0.8109013     -0.6302118    
   1.000000      0.9282762      0.8027306     -0.6233935    
   1.050000      0.9296902      0.7945600     -0.6177238    
   1.100000      0.9319040      0.7870213     -0.6125506    
   1.150000      0.9347743      0.7802226     -0.6075106    
   1.200000      0.9380245      0.7741261     -0.6029156    
   1.250000      0.9415178      0.7686977     -0.5986845    
   1.300000      0.9450845      0.7638586     -0.5948588    
   1.350000      0.9486779      0.7595281     -0.5914646    
   1.400000      0.9521942      0.7556024     -0.5885640    
   1.450000      0.9556288      0.7519899     -0.5862868    
   1.500000      0.9589468      0.7486090     -0.5847232    
   1.550000      0.9621183      0.7454124     -0.5837957    
   1.600000      0.9651592      0.7423291     -0.5837514    
   1.650000      0.9680335      0.7393551     -0.5843046    
   1.700000      0.9708132      0.7364033     -0.5861290    
   1.750000      0.9734200      0.7335079     -0.5886204    
   1.800000      0.9758647      0.7306301     -0.5919626    
   1.850000      0.9782503      0.7277300     -0.5969170    
   1.900000      0.9804561      0.7248380     -0.6026458    
   1.950000      0.9825571      0.7219175     -0.6098893    
   2.000000      0.9844880      0.7189988     -0.6179569    
   2.050000      0.9862677      0.7161161     -0.6267628    
   2.100000      0.9879851      0.7131609     -0.6377988    
   2.150000      0.9895096      0.7102855     -0.6488827    
   2.200000      0.9909143      0.7073880     -0.6612900    
   2.250000      0.9921404      0.7045900     -0.6734400    
   2.300000      0.9932664      0.7017633     -0.6869428    
   2.350000      0.9942128      0.6990817     -0.6993834    
   2.400000      0.9950492      0.6964092     -0.7122132    
   2.450000      0.9957706      0.6939141     -0.7242419    
   2.500000      0.9963868      0.6914560     -0.7359634    
   2.550000      0.9969402      0.6893836     -0.7472244    
   2.600000      0.9974237      0.6872989     -0.7589524    
   2.650000      0.9982938      0.6867782     -0.7824502    
   2.700000      0.9989141      0.6864274     -0.8064882    
   2.750000      0.9994106      0.6862078     -0.8352976    
   2.800000      0.9997112      0.6862960     -0.8639739    
   2.850000      0.9997958      0.6830965     -0.8794907    
   2.900000      0.9998445      0.6801249     -0.8884231    
   2.950000      0.9998294      0.6760715     -0.8856956    
   3.000000      0.9998206      0.6721143     -0.8842316    
   3.050000      0.9998074      0.6682044     -0.8820704    
   3.100000      0.9997985      0.6645565     -0.8806552    
   3.150000      0.9997915      0.6610044     -0.8795575    
   3.200000      0.9997888      0.6576399     -0.8791114    
   3.250000      0.9997917      0.6544261     -0.8795398    
   3.300000      0.9997946      0.6512657     -0.8799044    
   3.350000      0.9999990      0.6429462     -0.1000000    
   3.400000      0.9999990      0.6412318     -0.1000000    
   3.450000      0.9999990      0.6373678     -0.1000000    
   3.500000      0.9999990      0.6343053     -0.1000000    
   3.550000      0.9999990      0.6311059     -0.1000000    
   3.600000      0.9999990      0.6286762     -0.1000000    
   3.650000      0.9999990      0.6261437     -0.1000000    
   3.700000      0.9999990      0.6237299     -0.1000000    
   3.750000      0.9999990      0.6210161     -0.1000000    
   3.800000      0.9999990      0.6182961     -0.1000000    
   3.850000      0.9999990      0.6156219     -0.1000000    
   3.900000      0.9999990      0.6137800     -0.1000000    
   3.950000      0.9999990      0.6111695     -0.1000000    
   4.000000      0.9999990      0.6090801     -0.1000000    
   4.050000      0.9999990      0.6067719     -0.1000000    
   4.100000      0.9999990      0.6041286     -0.1000000    
   4.150000      0.9999990      0.6016576     -0.1000000    
   4.200000      0.9999990      0.5989342     -0.1000000    
   4.250000      0.9999990      0.5960938     -0.1000000    
   4.300000      0.9999990      0.5933780     -0.1000000    
   4.350000      0.9999990      0.5902835     -0.1000000    
   4.400000      0.9999990      0.5875202     -0.1000000    
   4.450000      0.9999990      0.5841351     -0.1000000    
   4.500000      0.9999990      0.5803409     -0.1000000    
   4.550000      0.9999990      0.5775091     -0.1000000    
   4.600000      0.9999990      0.5746429     -0.1000000    
   4.650000      0.9999990      0.5718338     -0.1000000    
   4.700000      0.9999990      0.5687287     -0.1000000    
   4.750000      0.9999990      0.5652057     -0.1000000    
   4.800000      0.9999990      0.5615956     -0.1000000    
   4.850000      0.9999990      0.5576515     -0.1000000    
   4.900000      0.9999990      0.5547698     -0.1000000    
   4.950000      0.9999990      0.5513313     -0.1000000    
   5.000000      0.9999990      0.5472201     -0.1000000    
